,id_point_x,building_id_x,last_updated_x,first_updated_x,device_x,objectId_x,name_point_x,description_x,units_x,tagged_units_x,raw_unit_id_x,value_x,type_x,point_type_id_x,measurement_id_x,datasource_hash_x,topic_x,equip_id,id_bdg_x,name_bdg_x,equip_type_abbr_x,equip_type_name_x,area_served_desc_x,tags_x,id_point_y,building_id_y,last_updated_y,first_updated_y,device_y,objectId_y,name_point_y,description_y,units_y,tagged_units_y,raw_unit_id_y,value_y,type_y,point_type_id_y,measurement_id_y,datasource_hash_y,topic_y,id_bdg_y,name_bdg_y,equip_type_abbr_y,equip_type_name_y,area_served_desc_y,tags_y,id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
48,357513,471,1622605500000.0,1594958400000.0,,,MEC22 ACS-68_MIXED AIR TEMPERATURE_RGH.E.POLI_CTR.ACS68.MAT.TMP,,,f,2,65.55,Mixed Air Temperature,78,1,678d92584b2b7645c3d5a5d2d006bcc1,nyserda+0000136558+ahu-ACS68+MEC22 ACS-68_MIXED AIR TEMPERATURE_RGH.E.POLI_CTR.ACS68.MAT.TMP,31464,471,136558,AHU,Air Handling Unit,,"['ahu', 'hvac']",357524,471,1622605500000.0,1594958400000.0,,,MEC22 ACS-68_RETURN AIR TEMPERATURE_RGH.E.POLI_CTR.ACS68.RAT.TMP,,,f,2,63.14,Return Air Temperature,85,1,58176694538e722e7ad43b121c3f20c8,nyserda+0000136558+ahu-ACS68+MEC22 ACS-68_RETURN AIR TEMPERATURE_RGH.E.POLI_CTR.ACS68.RAT.TMP,471,136558,AHU,Air Handling Unit,,"['ahu', 'hvac']",357521,471,1622605500000.0,1594958400000.0,,,MEC22 ACS-68_OUTDOOR AIR TEMPERATURE_RGH.E.POLI_CTR.ACS68.OAT,,,f,2,69.23,Outside Air Temperature,76,1,9d494770ece6ccbd54448a79889bfcb5,nyserda+0000136558+ahu-ACS68+MEC22 ACS-68_OUTDOOR AIR TEMPERATURE_RGH.E.POLI_CTR.ACS68.OAT,471,136558,AHU,Air Handling Unit,,"['ahu', 'hvac']"
49,357531,471,1622605500000.0,1594958400000.0,,,MEC6 8TH FLR_MIXED AIR TEMPERATURE_RGH.A.ACS70.MAT.TMP,,,f,2,72.21,Mixed Air Temperature,78,1,7e61adefbe135d821271c88afcd62908,nyserda+0000136558+ahu-ACS70+MEC6 8TH FLR_MIXED AIR TEMPERATURE_RGH.A.ACS70.MAT.TMP,31465,471,136558,AHU,Air Handling Unit,,"['ahu', 'hvac']",357536,471,1622605500000.0,1594958400000.0,,,MEC6 8TH FLR_RETURN AIR TEMPERATURE_RGH.A.ACS70.RAT.TMP,,,f,2,74.91,Return Air Temperature,85,1,27ccbe4c25b21cbbd9483d1e348c184b,nyserda+0000136558+ahu-ACS70+MEC6 8TH FLR_RETURN AIR TEMPERATURE_RGH.A.ACS70.RAT.TMP,471,136558,AHU,Air Handling Unit,,"['ahu', 'hvac']",357535,471,1622605500000.0,1594958400000.0,,,MEC6 8TH FLR_OUTDOOR AIR TEMPERATURE_RGH.A.ACS70.OAT.TMP,,,f,2,70.98,Outside Air Temperature,76,1,e9efa27aa7bc7fef48783d79dca44c1e,nyserda+0000136558+ahu-ACS70+MEC6 8TH FLR_OUTDOOR AIR TEMPERATURE_RGH.A.ACS70.OAT.TMP,471,136558,AHU,Air Handling Unit,,"['ahu', 'hvac']"
50,212189,279,1517978700000.0,1514782800000.0,,,,UPCM-01 AHU-1A Santuary South_Mixed Air Temp,F,,2,74.6,Mixed Air Temperature,78,1,c39a5927f7225c44a47f615616190aa3,nyserda+0000078354+ahu1A+UPCM-01 AHU-1A Santuary South_Mixed Air Temp,20248,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212199,279,1517978700000.0,1496675700000.0,,,,UPCM-01 AHU-1A Santuary South_Return Air Temp,F,,2,72,Return Air Temperature,85,1,951655d0ce1f419849b98b9510627c94,nyserda+0000078354+ahu1A+UPCM-01 AHU-1A Santuary South_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212193,279,1517978700000.0,1514782800000.0,,,,UPCM-01 AHU-1A Santuary South_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,ac38774734d4d739692561b370349625,nyserda+0000078354+ahu1A+UPCM-01 AHU-1A Santuary South_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
51,212226,279,1517978700000.0,1496673000000.0,,,,UPCM-02 AHU-1B Santuary North_Mixed Air Temp,F,,2,70.1,Mixed Air Temperature,78,1,8216dfb1e18f4a133ab4c831e42e677c,nyserda+0000078354+ahu1B+UPCM-02 AHU-1B Santuary North_Mixed Air Temp,20249,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212236,279,1517978700000.0,1496674800000.0,,,,UPCM-02 AHU-1B Santuary North_Return Air Temp,F,,2,72.2,Return Air Temperature,85,1,2445488adcf8887ffdc4c57a650f4fab,nyserda+0000078354+ahu1B+UPCM-02 AHU-1B Santuary North_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212230,279,1517978700000.0,1514782800000.0,,,,UPCM-02 AHU-1B Santuary North_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,2334cf402cb755475c0c274181ebf5d3,nyserda+0000078354+ahu1B+UPCM-02 AHU-1B Santuary North_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
52,212264,279,1517978700000.0,1514782800000.0,,,,UPCM-09 AHU-M1 Gallery South_Mixed Air Temp,F,,2,70.4,Mixed Air Temperature,78,1,a3dc4bce1d2d67df5b951c8d3ff1e9b1,nyserda+0000078354+ahu1M+UPCM-09 AHU-M1 Gallery South_Mixed Air Temp,20250,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212279,279,1517978700000.0,1514782800000.0,,,,UPCM-09 AHU-M1 Gallery South_Return Air Temp,F,,2,70.2,Return Air Temperature,85,1,7aee70f8e54a8c09446945e85a395092,nyserda+0000078354+ahu1M+UPCM-09 AHU-M1 Gallery South_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212268,279,1517978700000.0,1514782800000.0,,,,UPCM-09 AHU-M1 Gallery South_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,38720ab40a97e2c54370eb774f78ba08,nyserda+0000078354+ahu1M+UPCM-09 AHU-M1 Gallery South_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
53,212264,279,1517978700000.0,1514782800000.0,,,,UPCM-09 AHU-M1 Gallery South_Mixed Air Temp,F,,2,70.4,Mixed Air Temperature,78,1,a3dc4bce1d2d67df5b951c8d3ff1e9b1,nyserda+0000078354+ahu1M+UPCM-09 AHU-M1 Gallery South_Mixed Air Temp,20250,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212279,279,1517978700000.0,1514782800000.0,,,,UPCM-09 AHU-M1 Gallery South_Return Air Temp,F,,2,70.2,Return Air Temperature,85,1,7aee70f8e54a8c09446945e85a395092,nyserda+0000078354+ahu1M+UPCM-09 AHU-M1 Gallery South_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212276,279,1517978700000.0,1514782800000.0,,,,UPCM-09 AHU-M1 Gallery South_Outdoor Air Temp,F,,2,TRUE,Outside Air Temperature,76,1,77cb5ece2f5b87eade9ac25a1378fa16,nyserda+0000078354+ahu1M+UPCM-09 AHU-M1 Gallery South_Outdoor Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
54,212307,279,1517978700000.0,1496673000000.0,,,,UPCM-03 AHU-2A Pavillion South_Mixed Air Temp,F,,2,69.9,Mixed Air Temperature,78,1,dbe5ceee050d564fadab03ca212aa52d,nyserda+0000078354+ahu2A+UPCM-03 AHU-2A Pavillion South_Mixed Air Temp,20251,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212323,279,1517978700000.0,1496673000000.0,,,,UPCM-03 AHU-2A Pavillion South_Return Air Temp,F,,2,74.4,Return Air Temperature,85,1,a5f1c2a6d5e7b90a1f3474d3304e85ac,nyserda+0000078354+ahu2A+UPCM-03 AHU-2A Pavillion South_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212311,279,1517978700000.0,1514782800000.0,,,,UPCM-03 AHU-2A Pavillion South_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,0da8231e8036ba4d868254903f6077fc,nyserda+0000078354+ahu2A+UPCM-03 AHU-2A Pavillion South_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
55,212307,279,1517978700000.0,1496673000000.0,,,,UPCM-03 AHU-2A Pavillion South_Mixed Air Temp,F,,2,69.9,Mixed Air Temperature,78,1,dbe5ceee050d564fadab03ca212aa52d,nyserda+0000078354+ahu2A+UPCM-03 AHU-2A Pavillion South_Mixed Air Temp,20251,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212323,279,1517978700000.0,1496673000000.0,,,,UPCM-03 AHU-2A Pavillion South_Return Air Temp,F,,2,74.4,Return Air Temperature,85,1,a5f1c2a6d5e7b90a1f3474d3304e85ac,nyserda+0000078354+ahu2A+UPCM-03 AHU-2A Pavillion South_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212320,279,1517978700000.0,1497019500000.0,,,,UPCM-03 AHU-2A Pavillion South_Outdoor Air Temp,F,,2,34.9,Outside Air Temperature,76,1,313ceefa7a2a90ac2bfd9313ed66f47f,nyserda+0000078354+ahu2A+UPCM-03 AHU-2A Pavillion South_Outdoor Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
56,212353,279,1517978700000.0,1514782800000.0,,,,UPCM-04 AHU-2B Pavillion North_Mixed Air Temp,F,,2,74.8,Mixed Air Temperature,78,1,27a7ffb943dac7006d2a88927081e184,nyserda+0000078354+ahu2B+UPCM-04 AHU-2B Pavillion North_Mixed Air Temp,20252,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212369,279,1517978700000.0,1514782800000.0,,,,UPCM-04 AHU-2B Pavillion North_Return Air Temp,F,,2,74.1,Return Air Temperature,85,1,3fcef61f706736857a321d0b5d34a71a,nyserda+0000078354+ahu2B+UPCM-04 AHU-2B Pavillion North_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212357,279,1517978700000.0,1514782800000.0,,,,UPCM-04 AHU-2B Pavillion North_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,87bfc3f4dc2be24555d134bfdb37c45e,nyserda+0000078354+ahu2B+UPCM-04 AHU-2B Pavillion North_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
57,212353,279,1517978700000.0,1514782800000.0,,,,UPCM-04 AHU-2B Pavillion North_Mixed Air Temp,F,,2,74.8,Mixed Air Temperature,78,1,27a7ffb943dac7006d2a88927081e184,nyserda+0000078354+ahu2B+UPCM-04 AHU-2B Pavillion North_Mixed Air Temp,20252,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212369,279,1517978700000.0,1514782800000.0,,,,UPCM-04 AHU-2B Pavillion North_Return Air Temp,F,,2,74.1,Return Air Temperature,85,1,3fcef61f706736857a321d0b5d34a71a,nyserda+0000078354+ahu2B+UPCM-04 AHU-2B Pavillion North_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212366,279,1517978700000.0,1514782800000.0,,,,UPCM-04 AHU-2B Pavillion North_Outdoor Air Temp,F,,2,34.9,Outside Air Temperature,76,1,dcfb978225a0541d21dc97429ef4a8b9,nyserda+0000078354+ahu2B+UPCM-04 AHU-2B Pavillion North_Outdoor Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
58,212398,279,1517978700000.0,1496673000000.0,,,,UPCM-10 AHU-M2 Gallery North_Mixed Air Temp,F,,2,68.4,Mixed Air Temperature,78,1,874195bab2ff542d563d2b44ea1e8473,nyserda+0000078354+ahu2M+UPCM-10 AHU-M2 Gallery North_Mixed Air Temp,20253,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212413,279,1517978700000.0,1496674800000.0,,,,UPCM-10 AHU-M2 Gallery North_Return Air Temp,F,,2,69.8,Return Air Temperature,85,1,1d07ea78f222f219bdc3f4112a4d7fbc,nyserda+0000078354+ahu2M+UPCM-10 AHU-M2 Gallery North_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212402,279,1517978700000.0,1514782800000.0,,,,UPCM-10 AHU-M2 Gallery North_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,f3d5c1c580574ad7da764dfa9b9e71eb,nyserda+0000078354+ahu2M+UPCM-10 AHU-M2 Gallery North_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
59,212398,279,1517978700000.0,1496673000000.0,,,,UPCM-10 AHU-M2 Gallery North_Mixed Air Temp,F,,2,68.4,Mixed Air Temperature,78,1,874195bab2ff542d563d2b44ea1e8473,nyserda+0000078354+ahu2M+UPCM-10 AHU-M2 Gallery North_Mixed Air Temp,20253,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212413,279,1517978700000.0,1496674800000.0,,,,UPCM-10 AHU-M2 Gallery North_Return Air Temp,F,,2,69.8,Return Air Temperature,85,1,1d07ea78f222f219bdc3f4112a4d7fbc,nyserda+0000078354+ahu2M+UPCM-10 AHU-M2 Gallery North_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212410,279,1517978700000.0,1497025800000.0,,,,UPCM-10 AHU-M2 Gallery North_Outdoor Air Temp,F,,2,TRUE,Outside Air Temperature,76,1,4cea9ba22e78a763685f25525dc168d4,nyserda+0000078354+ahu2M+UPCM-10 AHU-M2 Gallery North_Outdoor Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
60,212445,279,1517978700000.0,1509508800000.0,,,,UPCM-05 AHU-3 Atrium_Mixed Air Temp,F,,2,74.8,Mixed Air Temperature,78,1,13e6590f916d864bf88582854b572453,nyserda+0000078354+ahu3+UPCM-05 AHU-3 Atrium_Mixed Air Temp,20254,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212462,279,1517978700000.0,1496673000000.0,,,,UPCM-05 AHU-3 Atrium_Return Air Temp,F,,2,70.6,Return Air Temperature,85,1,586620c351285bcb38edf8d25d0e67a8,nyserda+0000078354+ahu3+UPCM-05 AHU-3 Atrium_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212449,279,1517978700000.0,1509508800000.0,,,,UPCM-05 AHU-3 Atrium_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,0ce970590129c3f89a05f6579478a48e,nyserda+0000078354+ahu3+UPCM-05 AHU-3 Atrium_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
61,212445,279,1517978700000.0,1509508800000.0,,,,UPCM-05 AHU-3 Atrium_Mixed Air Temp,F,,2,74.8,Mixed Air Temperature,78,1,13e6590f916d864bf88582854b572453,nyserda+0000078354+ahu3+UPCM-05 AHU-3 Atrium_Mixed Air Temp,20254,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212462,279,1517978700000.0,1496673000000.0,,,,UPCM-05 AHU-3 Atrium_Return Air Temp,F,,2,70.6,Return Air Temperature,85,1,586620c351285bcb38edf8d25d0e67a8,nyserda+0000078354+ahu3+UPCM-05 AHU-3 Atrium_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212459,279,1517978700000.0,1497021300000.0,,,,UPCM-05 AHU-3 Atrium_Outdoor Air Temp,F,,2,34.9,Outside Air Temperature,76,1,8368cc8fcc1ba8883e970c497d99b258,nyserda+0000078354+ahu3+UPCM-05 AHU-3 Atrium_Outdoor Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
62,212491,279,1517978700000.0,1514782800000.0,,,,UPCM-06 AHU-5 Lobby- Main Level_Mixed Air Temp,F,,2,72.2,Mixed Air Temperature,78,1,c896ef306ca7485ecc0e966fd8a90ef7,nyserda+0000078354+ahu5+UPCM-06 AHU-5 Lobby- Main Level_Mixed Air Temp,20255,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212501,279,1517978700000.0,1514782800000.0,,,,UPCM-06 AHU-5 Lobby- Main Level_Return Air Temp,F,,2,69.9,Return Air Temperature,85,1,d36977360b8137803c2f01152c59c946,nyserda+0000078354+ahu5+UPCM-06 AHU-5 Lobby- Main Level_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212495,279,1517978700000.0,1514782800000.0,,,,UPCM-06 AHU-5 Lobby- Main Level_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,26b5c31221f1820c2ccefa4d85fb0f17,nyserda+0000078354+ahu5+UPCM-06 AHU-5 Lobby- Main Level_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
63,212527,279,1517978700000.0,1496673000000.0,,,,UPCM-07 AHU-6 Lobby- Lower Level_Mixed Air Temp,F,,2,71.8,Mixed Air Temperature,78,1,2a0561c2eeb01aa1dc49853d1d8eadd4,nyserda+0000078354+ahu6+UPCM-07 AHU-6 Lobby- Lower Level_Mixed Air Temp,20256,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212544,279,1517978700000.0,1496673000000.0,,,,UPCM-07 AHU-6 Lobby- Lower Level_Return Air Temp,F,,2,73.5,Return Air Temperature,85,1,138a8dc47bf8e5df08e5ce12dbe29e57,nyserda+0000078354+ahu6+UPCM-07 AHU-6 Lobby- Lower Level_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212541,279,1517978700000.0,1497022200000.0,,,,UPCM-07 AHU-6 Lobby- Lower Level_Outdoor Air Temp,F,,2,34.9,Outside Air Temperature,76,1,2ccf4fe8be0ebf8f062f2b9a8dafefeb,nyserda+0000078354+ahu6+UPCM-07 AHU-6 Lobby- Lower Level_Outdoor Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
64,212527,279,1517978700000.0,1496673000000.0,,,,UPCM-07 AHU-6 Lobby- Lower Level_Mixed Air Temp,F,,2,71.8,Mixed Air Temperature,78,1,2a0561c2eeb01aa1dc49853d1d8eadd4,nyserda+0000078354+ahu6+UPCM-07 AHU-6 Lobby- Lower Level_Mixed Air Temp,20256,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212544,279,1517978700000.0,1496673000000.0,,,,UPCM-07 AHU-6 Lobby- Lower Level_Return Air Temp,F,,2,73.5,Return Air Temperature,85,1,138a8dc47bf8e5df08e5ce12dbe29e57,nyserda+0000078354+ahu6+UPCM-07 AHU-6 Lobby- Lower Level_Return Air Temp,279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']",212531,279,1517978700000.0,1514782800000.0,,,,UPCM-07 AHU-6 Lobby- Lower Level_OA Temp (Reference value),F,,2,35.4,Outside Air Temperature,76,1,138fbf1561c0ca3bcc6f767b049673f9,nyserda+0000078354+ahu6+UPCM-07 AHU-6 Lobby- Lower Level_OA Temp (Reference value),279,75620,AHU,Air Handling Unit,,"['ahu', 'hvac']"
65,359092,481,1617162900000.0,1585713600000.0,,,AHU_2_MA_Tmp_Avg,,,f,2,55.89,Mixed Air Temperature,78,1,29c84713d1158662380be12b15630deb,nyserda+0000124529+ahu-2+AHU_2_MA_Tmp_Avg,31915,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']",359108,481,1617162900000.0,1585713600000.0,,,AHU_2_RA_Tmp,,,f,2,72.95,Return Air Temperature,85,1,54f9e2f4dcc232ead16984cace4540f3,nyserda+0000124529+ahu-2+AHU_2_RA_Tmp,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']",359097,481,1617162900000.0,1585713600000.0,,,AHU_2_OA_Tmp,,,f,2,11.14,Outside Air Temperature,76,1,08856aa4c70d628f8978e30992ab4ca2,nyserda+0000124529+ahu-2+AHU_2_OA_Tmp,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']"
66,359125,481,1617162900000.0,1585713600000.0,,,AHU_3 (VAV_2_28)_MA_Tmp_Avg,,,f,2,57.74,Mixed Air Temperature,78,1,363ba719d32a52ae50dcf770777b905c,nyserda+0000124529+ahu-3+AHU_3 (VAV_2_28)_MA_Tmp_Avg,31916,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']",359141,481,1617162900000.0,1585713600000.0,,,AHU_3 (VAV_2_28)_RA_Tmp,,,f,2,71.72,Return Air Temperature,85,1,317386407a39dbdb56ac022c0edb2eed,nyserda+0000124529+ahu-3+AHU_3 (VAV_2_28)_RA_Tmp,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']",359130,481,1617162900000.0,1585713600000.0,,,AHU_3 (VAV_2_28)_OA_Tmp,,,f,2,11.14,Outside Air Temperature,76,1,11a87264753b2ffd6cfea934813518ef,nyserda+0000124529+ahu-3+AHU_3 (VAV_2_28)_OA_Tmp,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']"
67,359158,481,1617162900000.0,1585713600000.0,,,AHU_4 (VAV_1_03)_MA_Tmp_Avg,,,f,2,60.21,Mixed Air Temperature,78,1,a04893044b5cbc54d941977b1c2557a4,nyserda+0000124529+ahu-4+AHU_4 (VAV_1_03)_MA_Tmp_Avg,31917,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']",359173,481,1617162900000.0,1585713600000.0,,,AHU_4 (VAV_1_03)_RA_Tmp,,,f,2,71.40,Return Air Temperature,85,1,b89456dc3c9e4decf58af06e3fa355a3,nyserda+0000124529+ahu-4+AHU_4 (VAV_1_03)_RA_Tmp,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']",359163,481,1617162900000.0,1585713600000.0,,,AHU_4 (VAV_1_03)_OA_Tmp,,,f,2,11.14,Outside Air Temperature,76,1,4cc3c5c38a35d600d675b4047ea75807,nyserda+0000124529+ahu-4+AHU_4 (VAV_1_03)_OA_Tmp,481,124529,AHU,Air Handling Unit,,"['ahu', 'hvac']"
68,199347,162,1535773500000.0,1517462100000.0,,,,AHU-1 Cafeteria Room 177 and 178 PRV-13_Mixed Air Temp,F,,2,77.4,Mixed Air Temperature,78,1,4780d992bedf4201a07e1af314529f39,nyserda+0000082141+ahu1-cafeteria+AHU-1 Cafeteria Room 177 and 178 PRV-13_Mixed Air Temp,18308,162,82141,AHU,Air Handling Unit,,"['ahu', 'hvac']",199356,162,1535773500000.0,1517462100000.0,,,,AHU-1 Cafeteria Room 177 and 178 PRV-13_Return Air Temp,F,,2,76.2,Return Air Temperature,85,1,8f16494afa0738421ebcafc391c9f8cd,nyserda+0000082141+ahu1-cafeteria+AHU-1 Cafeteria Room 177 and 178 PRV-13_Return Air Temp,162,82141,AHU,Air Handling Unit,,"['ahu', 'hvac']",199355,162,1535773500000.0,1517462100000.0,,,,AHU-1 Cafeteria Room 177 and 178 PRV-13_Outdoor Air Temp,F,,2,70,Outside Air Temperature,76,1,e10cced75dcb7b630dd3f723ab06a224,nyserda+0000082141+ahu1-cafeteria+AHU-1 Cafeteria Room 177 and 178 PRV-13_Outdoor Air Temp,162,82141,AHU,Air Handling Unit,,"['ahu', 'hvac']"
69,199431,162,1535773500000.0,1517461200000.0,,,,"AHU-2 Gym WEF-1,2_Mixed Air Temp",F,,2,80.6,Mixed Air Temperature,78,1,10458619486b17b36415ae6d83cef7b5,"nyserda+0000082141+ahu2-gym+AHU-2 Gym WEF-1,2_Mixed Air Temp",18311,162,82141,AHU,Air Handling Unit,,"['ahu', 'hvac']",199440,162,1535773500000.0,1517461200000.0,,,,"AHU-2 Gym WEF-1,2_Return Air Temp",F,,2,70,Return Air Temperature,85,1,294f7a4fdaa3f7efbf5f8e8f44ae03c9,"nyserda+0000082141+ahu2-gym+AHU-2 Gym WEF-1,2_Return Air Temp",162,82141,AHU,Air Handling Unit,,"['ahu', 'hvac']",199439,162,1535773500000.0,1517461200000.0,,,,"AHU-2 Gym WEF-1,2_Outdoor Air Temp",F,,2,70,Outside Air Temperature,76,1,8d33f6aad7792a7631c14dad718e781f,"nyserda+0000082141+ahu2-gym+AHU-2 Gym WEF-1,2_Outdoor Air Temp",162,82141,AHU,Air Handling Unit,,"['ahu', 'hvac']"
70,414548,185,1635638100000.0,1606503000000.0,,,AC_1B Mixing Box (AC_1B)_MATemp2,,,f,2,69.42,Mixed Air Temperature,78,1,50fa879131ef1d0b86c4af3721764edd,nyserda+0000108594+ahu-ac-1b+AC_1B Mixing Box (AC_1B)_MATemp2,34965,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414579,185,1635638100000.0,1620776700000.0,,,AC_1B_RATemp,,,f,2,69.56,Return Air Temperature,85,1,98cad309aedecfff16645e78e1319a39,nyserda+0000108594+ahu-ac-1b+AC_1B_RATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414590,185,1635638100000.0,1620776700000.0,,,Outdoor Conditions (AC_1B)_OATemp,,,f,2,59.42,Outside Air Temperature,76,1,e8743c78605e03261c8c2834d4c53ae6,nyserda+0000108594+ahu-ac-1b+Outdoor Conditions (AC_1B)_OATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']"
71,414548,185,1635638100000.0,1606503000000.0,,,AC_1B Mixing Box (AC_1B)_MATemp2,,,f,2,69.42,Mixed Air Temperature,78,1,50fa879131ef1d0b86c4af3721764edd,nyserda+0000108594+ahu-ac-1b+AC_1B Mixing Box (AC_1B)_MATemp2,34965,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414579,185,1635638100000.0,1620776700000.0,,,AC_1B_RATemp,,,f,2,69.56,Return Air Temperature,85,1,98cad309aedecfff16645e78e1319a39,nyserda+0000108594+ahu-ac-1b+AC_1B_RATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414570,185,1635638100000.0,1620776700000.0,,,AC_1B_OATemp,,,f,2,59.42,Outside Air Temperature,76,1,e93a64bb988b1e285e19c237a99b84d1,nyserda+0000108594+ahu-ac-1b+AC_1B_OATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']"
72,414547,185,1635638100000.0,1620776700000.0,,,AC_1B Mixing Box (AC_1B)_MATemp1,,,f,2,69.56,Mixed Air Temperature,78,1,2163939c9f481eeff7b34598d943fc69,nyserda+0000108594+ahu-ac-1b+AC_1B Mixing Box (AC_1B)_MATemp1,34965,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414579,185,1635638100000.0,1620776700000.0,,,AC_1B_RATemp,,,f,2,69.56,Return Air Temperature,85,1,98cad309aedecfff16645e78e1319a39,nyserda+0000108594+ahu-ac-1b+AC_1B_RATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414590,185,1635638100000.0,1620776700000.0,,,Outdoor Conditions (AC_1B)_OATemp,,,f,2,59.42,Outside Air Temperature,76,1,e8743c78605e03261c8c2834d4c53ae6,nyserda+0000108594+ahu-ac-1b+Outdoor Conditions (AC_1B)_OATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']"
