id_point,building_id,last_updated,first_updated,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
287788,427,1648992336925.0,1626897901842.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Effective Setpoint,431,1,bcd1a00319ef62f319d11e62769c5979,onboard/officebldg1/device2003140/analogValue/7,27276,427,Office Building,VAV,Variable Air Volume,Rm. W216A Focus Room,"['vav', 'hvac']"
287786,427,1648992336925.0,1626897901842.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Unoccupied Cooling Setpoint,125,1,614128d27ea297743dcf3298c51867d8,onboard/officebldg1/device2003140/analogValue/3,27276,427,Office Building,VAV,Variable Air Volume,Rm. W216A Focus Room,"['vav', 'hvac']"
287785,427,1648992336926.0,1626897901842.0,heating_setpoint_av_1,,degreesFahrenheit,f,2,69.0,Zone Heating Temperature Setpoint,198,1,75e4bdba21ecdd41c3b34a501721c219,onboard/officebldg1/device2003140/analogValue/26,27276,427,Office Building,VAV,Variable Air Volume,Rm. W216A Focus Room,"['vav', 'hvac']"
287784,427,1648992336926.0,1626897901842.0,heating_percent_av_1,,percent,%,3,0.0,Heating Output,240,23,85e03ab837cb1deee5a51d6274b11394,onboard/officebldg1/device2003140/analogValue/25,27276,427,Office Building,VAV,Variable Air Volume,Rm. W216A Focus Room,"['vav', 'hvac']"
287783,427,1648992336926.0,1626897901842.0,damper_position_av_1,,percent,%,3,27.98,Damper Position,147,7,9983bc2e037789b51f4e212d4a44322f,onboard/officebldg1/device2003140/analogValue/24,27276,427,Office Building,VAV,Variable Air Volume,Rm. W216A Focus Room,"['vav', 'hvac']"
287782,427,1648992336926.0,1626897901842.0,cooling_setpoint_av_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Setpoint,206,1,a07c883ea88abc4a1acf036d679b8630,onboard/officebldg1/device2003140/analogValue/23,27276,427,Office Building,VAV,Variable Air Volume,Rm. W216A Focus Room,"['vav', 'hvac']"
287809,427,1648992339315.0,1626897891327.0,schedule_1,Occupancy Schedule,,occ,18,1: active,Occupancy Schedule,277,10,79c218f2809ac3e1d615f1f06978c344,onboard/officebldg1/device2003141/binaryValue/1,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287801,427,1648992339315.0,1626897891327.0,damper_position_av_1,,percent,%,3,24.43,Damper Position,147,7,9f5eccd308dafaf51df43994c5096b28,onboard/officebldg1/device2003141/analogValue/24,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287792,427,1648992339314.0,1626897891327.0,flow_input_1,,cubicFeetPerMinute,cfm,7,31.0,Discharge Air Flow,112,4,fc51d5fd4efb5cea7c6fe5884fc9dcf9,onboard/officebldg1/device2003141/analogInput/1,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287793,427,1648992339314.0,1626897891327.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,64.09,Discharge Air Temperature,79,1,ce2007931d79341942ea7ba2165b2458,onboard/officebldg1/device2003141/analogInput/2,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287794,427,1648992339314.0,1626897891327.0,zone_temp_1,Zone Temp,degreesFahrenheit,f,2,71.90,Zone Temperature,77,1,b075b80d8640e9f16682502b7ff54e83,onboard/officebldg1/device2003141/analogInput/3,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287795,427,1648992339314.0,1626897891327.0,hw_valve_ao_1,Hot Water Valve,volts,v,11,2.0,Hot Water Valve Position,159,7,528663b3408418550ac6bc3e3cdbd30a,onboard/officebldg1/device2003141/analogOutput/1,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287796,427,1648992339314.0,1626897891327.0,occupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Occupied Cooling Setpoint,123,1,9b0b57eea6a6b88ef8e0a0368bd6bf59,onboard/officebldg1/device2003141/analogValue/1,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287797,427,1648992339314.0,1626897891327.0,occupied_heat_setpoint_1,,degreesFahrenheit,f,2,70.0,Occupied Heating Setpoint,124,1,97c9fac000d529c4050675d31aa6e674,onboard/officebldg1/device2003141/analogValue/2,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287798,427,1648992339315.0,1626897891327.0,cfm_setpoint_av_1,CFM VAV setpoint,65535,cfm,7,30.0,Discharge Air Flow Setpoint,141,4,6b8f9bb7fec4e14b091ca8bb1e3ee967,onboard/officebldg1/device2003141/analogValue/21,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287799,427,1648992339315.0,1626897891327.0,cooling_percent_av_1,,percent,%,3,0.0,Cooling Output,327,23,d5b842855bc44b7f0e8866b8aa369428,onboard/officebldg1/device2003141/analogValue/22,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287800,427,1648992339315.0,1626897891327.0,cooling_setpoint_av_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Setpoint,206,1,5296acb88defe43c205fbdba95725561,onboard/officebldg1/device2003141/analogValue/23,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287802,427,1648992339315.0,1626897891327.0,heating_percent_av_1,,percent,%,3,0.0,Heating Output,240,23,21ae7b077eb882296b94a5008ecf818d,onboard/officebldg1/device2003141/analogValue/25,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287803,427,1648992339315.0,1626897891327.0,heating_setpoint_av_1,,degreesFahrenheit,f,2,69.0,Zone Heating Temperature Setpoint,198,1,322fa7940b2857355827b32d04a0cbc9,onboard/officebldg1/device2003141/analogValue/26,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287804,427,1648992339314.0,1626897891327.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Unoccupied Cooling Setpoint,125,1,c6b96d073a49f0c6e9613479000ca87f,onboard/officebldg1/device2003141/analogValue/3,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287805,427,1648992339314.0,1626897891327.0,unoccupied_heat_setpoint_1,,degreesFahrenheit,f,2,65.0,Unoccupied Heating Setpoint,126,1,4176eb8e31d1dd9d180130220090c5b2,onboard/officebldg1/device2003141/analogValue/4,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287806,427,1648992339314.0,1626897891327.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Effective Setpoint,431,1,0fa49682e9ef1e38ed23258d62cfc8ca,onboard/officebldg1/device2003141/analogValue/7,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287807,427,1648992339314.0,1626897891327.0,effective_heat_setpoint_1,,degreesFahrenheit,f,2,69.0,Zone Heating Temperature Effective Setpoint,432,1,62002db8190650722f0a1e6e571a9732,onboard/officebldg1/device2003141/analogValue/8,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287808,427,1648992339315.0,1626897891327.0,occ_sensor_1,Occupancy Sensor,,occ,18,0: inactive,Occupancy Status,177,10,3e61dd8c52aa4680ce195b789c0938b8,onboard/officebldg1/device2003141/binaryInput/1,27277,427,Office Building,VAV,Variable Air Volume,Rm. W216B Focus Room,"['vav', 'hvac']"
287821,427,1648992337322.0,1626897882628.0,heating_setpoint_av_1,,degreesFahrenheit,f,2,69.0,Zone Heating Temperature Setpoint,198,1,a062871fa21e0fdfd53fc7b4744e4523,onboard/officebldg1/device2003142/analogValue/26,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287819,427,1648992337321.0,1626897882628.0,damper_position_av_1,,percent,%,3,26.65,Damper Position,147,7,ff79039cfa6de5ec2f0678ff3532e552,onboard/officebldg1/device2003142/analogValue/24,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287818,427,1648992337322.0,1626897882628.0,cooling_setpoint_av_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Setpoint,206,1,47f3d89e0583b747bb1572dc2816c76b,onboard/officebldg1/device2003142/analogValue/23,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287817,427,1648992337321.0,1626897882628.0,cooling_percent_av_1,,percent,%,3,0.0,Cooling Output,327,23,b22932a06d0a9ab839ffdce913686c86,onboard/officebldg1/device2003142/analogValue/22,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287816,427,1648992337321.0,1626897882628.0,cfm_setpoint_av_1,CFM VAV setpoint,65535,cfm,7,30.0,Discharge Air Flow Setpoint,141,4,82e95171aaa4e97b52288bbf8b2cc415,onboard/officebldg1/device2003142/analogValue/21,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287815,427,1648992337321.0,1626897882628.0,occupied_heat_setpoint_1,,degreesFahrenheit,f,2,70.0,Occupied Heating Setpoint,124,1,0b1896cd068b40f0cb838720bc777e89,onboard/officebldg1/device2003142/analogValue/2,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287814,427,1648992337321.0,1626897882628.0,occupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Occupied Cooling Setpoint,123,1,f809d5c3296163512004dacf3836d31e,onboard/officebldg1/device2003142/analogValue/1,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287813,427,1648992337321.0,1626897882628.0,hw_valve_ao_1,Hot Water Valve,volts,v,11,2.0,Hot Water Valve Position,159,7,1f3aa93c7504be8feacab03543e547d3,onboard/officebldg1/device2003142/analogOutput/1,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287812,427,1648992337321.0,1626897882628.0,zone_temp_1,Zone Temp,degreesFahrenheit,f,2,71.90,Zone Temperature,77,1,b430d76d8c113494e5b8f45e5fd61975,onboard/officebldg1/device2003142/analogInput/3,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287811,427,1648992337321.0,1626897882628.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,63.40,Discharge Air Temperature,79,1,de754e83d7fc2cece380b31b7752b879,onboard/officebldg1/device2003142/analogInput/2,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287810,427,1648992337321.0,1626897882628.0,flow_input_1,,cubicFeetPerMinute,cfm,7,31.0,Discharge Air Flow,112,4,ee6d30cd8a7f98a195209ea30692fdd6,onboard/officebldg1/device2003142/analogInput/1,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287827,427,1648992337322.0,1626897882628.0,schedule_1,Occupancy Schedule,,occ,18,1: active,Occupancy Schedule,277,10,9b4f5e30e2250dd992bd4ccb7a7cec72,onboard/officebldg1/device2003142/binaryValue/1,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287826,427,1648992337322.0,1626897882628.0,occ_sensor_1,Occupancy Sensor,,occ,18,0: inactive,Occupancy Status,177,10,ec03182a4bc5c64f6b01dd7d1d9328d1,onboard/officebldg1/device2003142/binaryInput/1,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287825,427,1648992337321.0,1626897882628.0,effective_heat_setpoint_1,,degreesFahrenheit,f,2,69.0,Zone Heating Temperature Effective Setpoint,432,1,dd14fcb01dab7357b3c19c6e25da0bd6,onboard/officebldg1/device2003142/analogValue/8,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287824,427,1648992337321.0,1626897882628.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Effective Setpoint,431,1,f70f86dc3ab0718fa5d93ba451e209c3,onboard/officebldg1/device2003142/analogValue/7,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287823,427,1648992337321.0,1626897882628.0,unoccupied_heat_setpoint_1,,degreesFahrenheit,f,2,65.0,Unoccupied Heating Setpoint,126,1,d72e015a5cd433ded571a46f2881d441,onboard/officebldg1/device2003142/analogValue/4,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287822,427,1648992337321.0,1626897882628.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Unoccupied Cooling Setpoint,125,1,b12be30474496c6b7e6a75234a4b2cc5,onboard/officebldg1/device2003142/analogValue/3,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287820,427,1648992337322.0,1626897882628.0,heating_percent_av_1,,percent,%,3,0.0,Heating Output,240,23,7b9146b72deb61e9d548cbe399233c11,onboard/officebldg1/device2003142/analogValue/25,27278,427,Office Building,VAV,Variable Air Volume,Rm. W216C Focus Room,"['vav', 'hvac']"
287837,427,1648992327037.0,1626897865890.0,damper_position_av_1,,percent,%,3,26.98,Damper Position,147,7,5bbc6bde0bac6759244338a814021a91,onboard/officebldg1/device2003143/analogValue/24,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287836,427,1648992327038.0,1626897865890.0,cooling_setpoint_av_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Setpoint,206,1,e7d3acde306e8e37b120d15f213b331f,onboard/officebldg1/device2003143/analogValue/23,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287835,427,1648992327037.0,1626897865890.0,cooling_percent_av_1,,percent,%,3,0.0,Cooling Output,327,23,e8df8a9ac89e2b143f6daa80a5736fe2,onboard/officebldg1/device2003143/analogValue/22,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287834,427,1648992327037.0,1626897865890.0,cfm_setpoint_av_1,CFM VAV setpoint,65535,cfm,7,30.0,Discharge Air Flow Setpoint,141,4,e4e680070c4b1159c002635c95a23ecd,onboard/officebldg1/device2003143/analogValue/21,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287833,427,1648992327037.0,1626897865890.0,occupied_heat_setpoint_1,,degreesFahrenheit,f,2,70.0,Occupied Heating Setpoint,124,1,78b2b617c95154199bc62b21a8dc57de,onboard/officebldg1/device2003143/analogValue/2,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287832,427,1648992327037.0,1626897865890.0,occupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Occupied Cooling Setpoint,123,1,228a0a181b2944257629d4d28ff80f47,onboard/officebldg1/device2003143/analogValue/1,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287831,427,1648992327037.0,1626897865890.0,hw_valve_ao_1,Hot Water Valve,volts,v,11,2.0,Hot Water Valve Position,159,7,946bbd934682b0353a3490564c34fb76,onboard/officebldg1/device2003143/analogOutput/1,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287830,427,1648992327037.0,1626897865890.0,zone_temp_1,Zone Temp,degreesFahrenheit,f,2,71.90,Zone Temperature,77,1,72fb1b74154be5b4150982b8b3e87ffe,onboard/officebldg1/device2003143/analogInput/3,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287829,427,1648992327037.0,1626897865890.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,63.29,Discharge Air Temperature,79,1,9b4b79a17dafa50f8a6ad69e469577db,onboard/officebldg1/device2003143/analogInput/2,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287828,427,1648992327037.0,1626897865890.0,flow_input_1,,cubicFeetPerMinute,cfm,7,31.0,Discharge Air Flow,112,4,dd6681be394143a6d121b6b4d54fdc73,onboard/officebldg1/device2003143/analogInput/1,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287845,427,1648992327038.0,1626897865890.0,schedule_1,Occupancy Schedule,,occ,18,1: active,Occupancy Schedule,277,10,ab1efd40f989ad4f6128ed323b188da0,onboard/officebldg1/device2003143/binaryValue/1,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287844,427,1648992327038.0,1626897865890.0,occ_sensor_1,Occupancy Sensor,,occ,18,0: inactive,Occupancy Status,177,10,659a6774d4738d1831034d76399603e5,onboard/officebldg1/device2003143/binaryInput/1,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287843,427,1648992327037.0,1626897865890.0,effective_heat_setpoint_1,,degreesFahrenheit,f,2,69.0,Zone Heating Temperature Effective Setpoint,432,1,18081673d088d68189d294ef52954c09,onboard/officebldg1/device2003143/analogValue/8,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287842,427,1648992327037.0,1626897865890.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Effective Setpoint,431,1,9005f427d67e056d547147a4cf23f8eb,onboard/officebldg1/device2003143/analogValue/7,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287841,427,1648992327037.0,1626897865890.0,unoccupied_heat_setpoint_1,,degreesFahrenheit,f,2,65.0,Unoccupied Heating Setpoint,126,1,b940490f284fab5cb0b42c9a21a7deae,onboard/officebldg1/device2003143/analogValue/4,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287840,427,1648992327037.0,1626897865890.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Unoccupied Cooling Setpoint,125,1,bb080dc424233d92f25827d22137db85,onboard/officebldg1/device2003143/analogValue/3,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287839,427,1648992327037.0,1626897865890.0,heating_setpoint_av_1,,degreesFahrenheit,f,2,69.0,Zone Heating Temperature Setpoint,198,1,240954ae53b6c3bd203d246a15b7d125,onboard/officebldg1/device2003143/analogValue/26,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
287838,427,1648992327037.0,1626897865890.0,heating_percent_av_1,,percent,%,3,0.0,Heating Output,240,23,6d193c9ac12dcedcfc34caf0a87a8886,onboard/officebldg1/device2003143/analogValue/25,27279,427,Office Building,VAV,Variable Air Volume,Rm. W216D Focus Room,"['vav', 'hvac']"
387274,427,1648992344265.0,1643824463813.0,zone_temp_1,,degreesFahrenheit,f,2,69.69,Zone Temperature,77,1,9fd2e2f86863916dce8f7c88d3244b18,onboard/officebldg1/device2003136/analogInput/1,33875,427,Office Building,AHU,Air Handling Unit,W017,"['ahu', 'hvac']"
387275,427,1648992344265.0,1643824463814.0,comp_stat_1,,,on/off,20,1: active,Compressor Status,676,11,3b491ed67287d434c92d6d8a3d233437,onboard/officebldg1/device2003136/binaryInput/1,33875,427,Office Building,AHU,Air Handling Unit,W017,"['ahu', 'hvac']"
387278,427,1648992333316.0,1643824453495.0,comp_stat_1,,,on/off,20,1: active,Compressor Status,676,11,a1e707ab5e085e8bb93e4fffa7b344be,onboard/officebldg1/device2003137/binaryInput/1,33876,427,Office Building,AHU,Air Handling Unit,W017,"['ahu', 'hvac']"
387277,427,1648992333316.0,1643824453495.0,zone_temp_1,,degreesFahrenheit,f,2,69.19,Zone Temperature,77,1,9ec5376d0d57766e2a3c85a33c855b86,onboard/officebldg1/device2003137/analogInput/1,33876,427,Office Building,AHU,Air Handling Unit,W017,"['ahu', 'hvac']"
289093,427,1648992334098.0,1626897848388.0,htx-b_iso_vlv_run_1,HTX-B Isolation Valve RUN,,o/c,19,0: inactive,Isolation Valve Status,453,15,f9ccbef5ccadbb62feaf3d1d10b85225,onboard/officebldg1/device3705/binaryOutput/4,33896,427,Office Building,HX,Heat Exchanger,Whole Building,"['heatExchanger', 'hvac']"
289088,427,1648992333894.0,1626897848097.0,htx-b_iso_vlv_status_1,HTX-A Isolation VALVE OPEN Status,,o/c,19,0: inactive,Isolation Valve Status,453,15,1018c26b31c0fe7cee4bc3eb57d783d5,onboard/officebldg1/device3705/binaryInput/13,33896,427,Office Building,HX,Heat Exchanger,Whole Building,"['heatExchanger', 'hvac']"
289079,427,1648992333894.0,1626897848097.0,htx-b_runtime_av_1,HTX-B Run Time,65535,hours,42,0.0,Runtime Counter,281,35,fced8aaadb392bda9ef593aa6184af5b,onboard/officebldg1/device3705/analogValue/3,33896,427,Office Building,HX,Heat Exchanger,Whole Building,"['heatExchanger', 'hvac']"
289087,427,1648992333991.0,1626897848230.0,htx-b_iso_vlv_closed_status_1,HTX-B Isolation VALVE CLOSE Status,,o/c,19,1: active,Isolation Valve Status,453,15,b2f7117e107b7953c9e014f8cc995d90,onboard/officebldg1/device3705/binaryInput/12,33896,427,Office Building,HX,Heat Exchanger,Whole Building,"['heatExchanger', 'hvac']"
289080,427,1648992333894.0,1626897848097.0,hwp-a_runtime_av_1,HWP-A Run Time,65535,hours,42,0.0,Runtime Counter,281,35,a9ba5f665de0af28f97e88639d0b6e68,onboard/officebldg1/device3705/analogValue/4,33897,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
289094,427,1648992333991.0,1626897848231.0,hwp-a_status_bv_1,HWP-A Status,,on/off,20,0: inactive,Status,121,11,9115aad1ff7854a61e8fb1d2cf345b99,onboard/officebldg1/device3705/binaryValue/2,33897,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
289095,427,1648992333991.0,1626897848231.0,hwp-b_status_bv_1,HWP-B Status,,on/off,20,1: active,Status,121,11,477f0db558420dfcc81758744f65d043,onboard/officebldg1/device3705/binaryValue/3,33898,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
289090,427,1648992333991.0,1626897848230.0,hwp-b_staus_1,Hot Water Pump-B Status,,on/off,20,1: active,Status,121,11,b0115d97f5af5fe4981dd75e0d4e46be,onboard/officebldg1/device3705/binaryInput/7,33898,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
289081,427,1648992333894.0,1626897848097.0,hwp-b_runtime_av_1,HWP-B Run Time,65535,hours,42,3124.13,Runtime Counter,281,35,f251c647e25bda7aa4fb048c36a38766,onboard/officebldg1/device3705/analogValue/5,33898,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
289091,427,1648992334098.0,1626897848388.0,hwp-b_ss_1,Hot Water Pump-B S/S,,on/off,20,1: active,Command,166,11,fc3d4b46b09a8445e8760362c6142c27,onboard/officebldg1/device3705/binaryOutput/2,33898,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
289078,427,1648992333894.0,1626897848097.0,htx-a_runtime_av_1,HTX-A Run Time,65535,hours,42,234.58,Runtime Counter,281,35,34ce413087645cb4853414d24e6d22ff,onboard/officebldg1/device3705/analogValue/2,33899,427,Office Building,HX,Heat Exchanger,Whole Building,"['heatExchanger', 'hvac']"
289086,427,1648992333991.0,1626897848230.0,htx-a_iso_vlv_status_1,HTX-A Isolation VALVE Open Status,,o/c,19,1: active,Isolation Valve Status,453,15,478757848d2474efe5d5e9031098bd60,onboard/officebldg1/device3705/binaryInput/11,33899,427,Office Building,HX,Heat Exchanger,Whole Building,"['heatExchanger', 'hvac']"
289092,427,1648992334098.0,1626897848388.0,htx-a_iso_vlv_run_1,HTX-A Isolation Valve RUN,,o/c,19,1: active,Isolation Valve Status,453,15,11eadf0b12547c08658d580f1dfd6a8a,onboard/officebldg1/device3705/binaryOutput/3,33899,427,Office Building,HX,Heat Exchanger,Whole Building,"['heatExchanger', 'hvac']"
289085,427,1648992333991.0,1626897848230.0,htx-a_iso_vlv_closed_status_1,HTX-A Isolation VALVE CLOSE Status,,o/c,19,0: inactive,Isolation Valve Status,453,15,dfd4cd4c8cd063a8fe14e05d9fb4e6ef,onboard/officebldg1/device3705/binaryInput/10,33899,427,Office Building,HX,Heat Exchanger,Whole Building,"['heatExchanger', 'hvac']"
288387,427,1648992313698.0,1626897880267.0,hwp1ss_1,Hot Water Pump 1 Start/Stop,,on/off,20,1: active,Command,166,11,c43f511db5d1150a45e9c867786de43c,onboard/officebldg1/device3220/binaryOutput/1,33900,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
288384,427,1648992313645.0,1626897880178.0,hwp1_cs_sta_1,Hot Water Pump 1 Current Switch Status,,on/off,20,1: active,Status,121,11,6b42e1aa0aa8baa78995b79c80e5ed80,onboard/officebldg1/device3220/binaryInput/3,33900,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
288392,427,1648992313645.0,1626897880178.0,hwp1_status_1,Hot Water Pump-1 Status,,on/off,20,1: active,Status,121,11,ce6f7b0be583708b0f15854ebfe8d421,onboard/officebldg1/device3220/binaryValue/20,33900,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
288382,427,1648992313645.0,1626897880178.0,hwp1_en_hoa_switch_1,HWP1 EN HOA Switch,,enable,21,0: inactive,Enable,167,12,706789f75044588e9073abacc30d0d5b,onboard/officebldg1/device3220/binaryInput/1,33900,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
288367,427,1648992313543.0,1626897880070.0,hwp1_runtime_av_1,HWP1 Run Time,65535,hours,42,912.08,Runtime Counter,281,35,e64b457ebe8737fbbeece21cc8abef04,onboard/officebldg1/device3220/analogValue/13,33900,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
288365,427,1648992313543.0,1626897880070.0,hwp1_vfd_av_1,HWP1 VFD Output,noUnits,%,3,50.46,Speed,158,17,67b9f2dfd5de84297de157cd5cccaa81,onboard/officebldg1/device3220/analogValue/1,33900,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
288363,427,1648992313543.0,1626897880070.0,hwp1_vfd_ao_1,Hot Water Pump 1 VFD Speed Output,volts,v,11,5.0,Electric Voltage,274,30,da0c8ebfb29c8dbbc439539c44153fe6,onboard/officebldg1/device3220/analogOutput/3,33900,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
288364,427,1648992313543.0,1626897880070.0,hwp2_vfd_ao_1,Hot Water Pump 2 VFD Speed Output,volts,v,11,0.0,Electric Voltage,274,30,20ed738d11b585f16f306adb49c744a7,onboard/officebldg1/device3220/analogOutput/4,33901,427,Office Building,PUMP,Pump,Whole Building,"['pump', 'hvac', 'hotWaterPump']"
